# Residuals  
# Time       	p            
342423       	1.546830e-02
343059       	1.549750e-02
343694       	1.571940e-02
344329       	1.558000e-02
344965       	1.495380e-02
345600       	1.459710e-02
346320       	1.645910e-02
347121       	1.868560e-02
347929       	1.946720e-02
348745       	2.035070e-02
349482       	1.826880e-02
350181       	1.679110e-02
350887       	1.692590e-02
351605       	1.744100e-02
352342       	1.818810e-02
353101       	1.883370e-02
353882       	1.880710e-02
354663       	1.816390e-02
355469       	1.839560e-02
356283       	1.945600e-02
357088       	2.000390e-02
357885       	2.021740e-02
358700       	2.041520e-02
359471       	1.865810e-02
360176       	1.681960e-02
360866       	1.670920e-02
361570       	1.721810e-02
362289       	1.791830e-02
363031       	1.857470e-02
363789       	1.849590e-02
364555       	1.818770e-02
365339       	1.871130e-02
366114       	1.925040e-02
366908       	2.024600e-02
367692       	2.000290e-02
368486       	1.952770e-02
369252       	1.823090e-02
369957       	1.721610e-02
370638       	1.749100e-02
371320       	1.799220e-02
372018       	1.864770e-02
372732       	1.882310e-02
373463       	1.811300e-02
374204       	1.784220e-02
374965       	1.833930e-02
375746       	1.942340e-02
376528       	2.011340e-02
377298       	2.001480e-02
378027       	1.830410e-02
378788       	1.878290e-02
379548       	1.937130e-02
380238       	1.852660e-02
380910       	1.865800e-02
381582       	1.855870e-02
382273       	1.825010e-02
382983       	1.765310e-02
383704       	1.775270e-02
384447       	1.903090e-02
385179       	1.960190e-02
385888       	1.956500e-02
386620       	1.945160e-02
387364       	1.829620e-02
388134       	1.840880e-02
388877       	1.878280e-02
389573       	1.857240e-02
390246       	1.849350e-02
390899       	1.738190e-02
391561       	1.631990e-02
392235       	1.658540e-02
392921       	1.764540e-02
393607       	1.897470e-02
394318       	1.998400e-02
395056       	2.010110e-02
395795       	1.789570e-02
396550       	1.813140e-02
397218       	1.759210e-02
397914       	1.919260e-02
398655       	2.074630e-02
399380       	1.961450e-02
400060       	1.716030e-02
400698       	1.664650e-02
401337       	1.778470e-02
401990       	1.864690e-02
402657       	1.897700e-02
403339       	1.853330e-02
404038       	1.734850e-02
404704       	1.682300e-02
405369       	1.793900e-02
406070       	1.979320e-02
406791       	2.062580e-02
407532       	2.012760e-02
408252       	1.829490e-02
408894       	1.685870e-02
409554       	1.815150e-02
410195       	1.808740e-02
410818       	1.780470e-02
411441       	1.702240e-02
412083       	1.700240e-02
412726       	1.728380e-02
413391       	1.867080e-02
414080       	1.987460e-02
414769       	1.964240e-02
415458       	1.867210e-02
416120       	1.744650e-02
416755       	1.685220e-02
417418       	1.787460e-02
418112       	1.916450e-02
418807       	1.897550e-02
419501       	1.850410e-02
420126       	1.712120e-02
420751       	1.765780e-02
421376       	1.807130e-02
422001       	1.788850e-02
422626       	1.759830e-02
423251       	1.697900e-02
423876       	1.703260e-02
424501       	1.729970e-02
425126       	1.782370e-02
425751       	1.822670e-02
426376       	1.792750e-02
427000       	1.755380e-02
427625       	1.777370e-02
428250       	1.799870e-02
428875       	1.784410e-02
429500       	1.765100e-02
430125       	1.737860e-02
430594       	1.307130e-02
431063       	1.318080e-02
431531       	1.322700e-02
432000       	1.348160e-02
432530       	1.541670e-02
433122       	1.723460e-02
433768       	1.829780e-02
434419       	1.815090e-02
435032       	1.755630e-02
435641       	1.745780e-02
436268       	1.761720e-02
436904       	1.783130e-02
437541       	1.737880e-02
438183       	1.747240e-02
438782       	1.684370e-02
439385       	1.773450e-02
440002       	1.831710e-02
440610       	1.794400e-02
441213       	1.748980e-02
441825       	1.779510e-02
442410       	1.699120e-02
443004       	1.724430e-02
443607       	1.756610e-02
444215       	1.742710e-02
444823       	1.701370e-02
445446       	1.785080e-02
446016       	1.703960e-02
446600       	1.764610e-02
447189       	1.787530e-02
447782       	1.766590e-02
448376       	1.710450e-02
448969       	1.672490e-02
449520       	1.595030e-02
450089       	1.670670e-02
450654       	1.670590e-02
451228       	1.648780e-02
451812       	1.702470e-02
452362       	1.670070e-02
452891       	1.640760e-02
453441       	1.719680e-02
453987       	1.707010e-02
454533       	1.618750e-02
455108       	1.644660e-02
455615       	1.496620e-02
456113       	1.500770e-02
456636       	1.554590e-02
457160       	1.556130e-02
457679       	1.526250e-02
458221       	1.607820e-02
458691       	1.456420e-02
459161       	1.480810e-02
459655       	1.538730e-02
460175       	1.547250e-02
460668       	1.449290e-02
461166       	1.449580e-02
461603       	1.307650e-02
462046       	1.324710e-02
462512       	1.357830e-02
463007       	1.428680e-02
463440       	1.292970e-02
463872       	1.326440e-02
464319       	1.373920e-02
464752       	1.320780e-02
465195       	1.365700e-02
465586       	1.253830e-02
465975       	1.261220e-02
466378       	1.267450e-02
466804       	1.252390e-02
467224       	1.156140e-02
467556       	9.671880e-03
467876       	9.793700e-03
468198       	1.015610e-02
468530       	1.047670e-02
468874       	1.051840e-02
469228       	1.026050e-02
469551       	9.341030e-03
469863       	9.078900e-03
470176       	9.256850e-03
470497       	9.695770e-03
470828       	1.009360e-02
471167       	1.050490e-02
471517       	1.073980e-02
471878       	1.078070e-02
472244       	1.061800e-02
472620       	1.058530e-02
472998       	1.070000e-02
473379       	1.074870e-02
473764       	1.078570e-02
474152       	1.112160e-02
474544       	1.123820e-02
474939       	1.130400e-02
475338       	1.118130e-02
475740       	1.117500e-02
476143       	1.135360e-02
476549       	1.160790e-02
476955       	1.184910e-02
477362       	1.199340e-02
477768       	1.189690e-02
478178       	1.184060e-02
478589       	1.148050e-02
479003       	1.119220e-02
479418       	1.099390e-02
479833       	1.116550e-02
480248       	1.135620e-02
480667       	1.162610e-02
481086       	1.194580e-02
481505       	1.218040e-02
481925       	1.222700e-02
482344       	1.206540e-02
482768       	1.188950e-02
483192       	1.166180e-02
483616       	1.152440e-02
484041       	1.152290e-02
484465       	1.159940e-02
484889       	1.161500e-02
485313       	1.162220e-02
485737       	1.164070e-02
486167       	1.174120e-02
486597       	1.165080e-02
487027       	1.142960e-02
487456       	1.141510e-02
487886       	1.145880e-02
488316       	1.154200e-02
488746       	1.161250e-02
489176       	1.173200e-02
489605       	1.176480e-02
490035       	1.167160e-02
490465       	1.155200e-02
490895       	1.136700e-02
491324       	1.109250e-02
491754       	1.097080e-02
492191       	1.114190e-02
492628       	1.132870e-02
493065       	1.160890e-02
493501       	1.178640e-02
493938       	1.184890e-02
494375       	1.183120e-02
494812       	1.182480e-02
495249       	1.174290e-02
495686       	1.155360e-02
496122       	1.131150e-02
496559       	1.114910e-02
496996       	1.119570e-02
497433       	1.122930e-02
497870       	1.134160e-02
498306       	1.145010e-02
498743       	1.160510e-02
499180       	1.171670e-02
499617       	1.165350e-02
500054       	1.155680e-02
500491       	1.139200e-02
500927       	1.114360e-02
501364       	1.105980e-02
501801       	1.114740e-02
502238       	1.121840e-02
502675       	1.133630e-02
503111       	1.143730e-02
503548       	1.152430e-02
503985       	1.160380e-02
504422       	1.166900e-02
504859       	1.168940e-02
505295       	1.158160e-02
505732       	1.132180e-02
506169       	1.105740e-02
506606       	1.101040e-02
507043       	1.107550e-02
507480       	1.119140e-02
507916       	1.142810e-02
508353       	1.165440e-02
508790       	1.177910e-02
509227       	1.181010e-02
509664       	1.182600e-02
510100       	1.185360e-02
510537       	1.175540e-02
510974       	1.160220e-02
511411       	1.142790e-02
511848       	1.124670e-02
512285       	1.127030e-02
512721       	1.137470e-02
513158       	1.144790e-02
513595       	1.152730e-02
514032       	1.176070e-02
514469       	1.193010e-02
514905       	1.198880e-02
515342       	1.187840e-02
515779       	1.169770e-02
516216       	1.150320e-02
516653       	1.126510e-02
